"SUID","__mclCluster","name","selected","shared name"
"619404","1","PABPN1","false","PABPN1"
"619405","19","ZNF823","false","ZNF823"
"619406","1","TFF1","false","TFF1"
"619407","1","AARSD1","false","AARSD1"
"619408","1","ECM29","false","ECM29"
"619409","1","KHK","false","KHK"
"619410","1","PTBP3","false","PTBP3"
"619411","1","MKL2","false","MKL2"
"619412","1","GIT2","false","GIT2"
"619413","6","MAP3K21","false","MAP3K21"
"619414","1","ARHGAP17","false","ARHGAP17"
"619415","1","MEGF10","false","MEGF10"
"619416","1","SREBF2","false","SREBF2"
"619417","1","DEPDC1","false","DEPDC1"
"619418","1","MAPK13","false","MAPK13"
"619419","1","DLX4","false","DLX4"
"619420","1","LAPTM4B","false","LAPTM4B"
"619421","1","SPN","false","SPN"
"619422","1","cDNA, FLJ92904, highly similar to Homo sapiens casein kinase 2, alpha 1 polypeptide (CSNK2A1), mRNA","false","cDNA, FLJ92904, highly similar to Homo sapiens casein kinase 2, alpha 1 polypeptide (CSNK2A1), mRNA"
"619423","1","COQ8A","false","COQ8A"
"619424","1","SNAPIN","false","SNAPIN"
"619425","1","EFHD2","false","EFHD2"
"619426","1","DPP8","false","DPP8"
"619427","17","NLRC3","false","NLRC3"
"619428","1","PRKX","false","PRKX"
"619429","1","KSR2","false","KSR2"
"619430","1","RPS27L","false","RPS27L"
"619431","5","NKD1","false","NKD1"
"619432","1","HIST2H2AA3;HIST2H2AA4","false","HIST2H2AA3;HIST2H2AA4"
"619433","3","COL4A6","false","COL4A6"
"619434","5","SOX17","false","SOX17"
"619435","1","SFRP4","false","SFRP4"
"619436","1","NFAT5","false","NFAT5"
"619437","9","IFITM3","false","IFITM3"
"619438","1","GCN1","false","GCN1"
"619439","4","NCR1","false","NCR1"
"619440","1","RIOX1","false","RIOX1"
"619441","1","cDNA FLJ56212, highly similar to Gelsolin","false","cDNA FLJ56212, highly similar to Gelsolin"
"619442","3","TNFRSF11B","false","TNFRSF11B"
"619443","1","HIST1H3A;HIST1H3B;HIST1H3C;HIST1H3D;HIST1H3E;HIST1H3F;HIST1H3G;HIST1H3H;HIST1H3I;HIST1H3J","false","HIST1H3A;HIST1H3B;HIST1H3C;HIST1H3D;HIST1H3E;HIST1H3F;HIST1H3G;HIST1H3H;HIST1H3I;HIST1H3J"
"619444","1","FBXO33","false","FBXO33"
"619445","1","HIST2H3A;HIST2H3C;HIST2H3D","false","HIST2H3A;HIST2H3C;HIST2H3D"
"619446","3","CX3CL1","false","CX3CL1"
"619447","1","GABARAPL1","false","GABARAPL1"
"619448","5","TBX5","false","TBX5"
"619449","1","MNDA","false","MNDA"
"619450","1","GSPT1","false","GSPT1"
"619451","1","UFD1","false","UFD1"
"619452","1","PRKN","false","PRKN"
"619453","1","HACD3","false","HACD3"
"619454","1","RIF1","false","RIF1"
"619455","1","HEMGN","false","HEMGN"
"619456","1","HLA-C","false","HLA-C"
"619457","2","NXF2;NXF2B","false","NXF2;NXF2B"
"619458","1","Fibronectin 1 variant","false","Fibronectin 1 variant"
"619459","1","CLASP2","false","CLASP2"
"619460","8","SMN1;SMN2","false","SMN1;SMN2"
"619461","1","cDNA FLJ33691 fis, clone BRAWH2002976, highly similar to GROWTH FACTOR RECEPTOR-BOUND PROTEIN 2","false","cDNA FLJ33691 fis, clone BRAWH2002976, highly similar to GROWTH FACTOR RECEPTOR-BOUND PROTEIN 2"
"619462","9","FUCA2","false","FUCA2"
"619463","1","FRMD5","false","FRMD5"
"619464","1","ELP1","false","ELP1"
"619465","7","PON1","false","PON1"
"619466","1","cDNA FLJ14048 fis, clone HEMBA1006650, weakly similar to ARP2/3 COMPLEX 20 KD SUBUNIT","false","cDNA FLJ14048 fis, clone HEMBA1006650, weakly similar to ARP2/3 COMPLEX 20 KD SUBUNIT"
"619467","1","PPP2R2C","false","PPP2R2C"
"619468","12","FAM20B","false","FAM20B"
"619469","1","MRE11","false","MRE11"
"619470","1","MCC","false","MCC"
"619471","1","F2RL1","false","F2RL1"
"619472","11","OTOP2","false","OTOP2"
"619473","1","HOOK1","false","HOOK1"
"619474","1","BICD2","false","BICD2"
"619475","1","BICD1","false","BICD1"
"619476","1","DYNC1LI2","false","DYNC1LI2"
"619477","1","ZDHHC23","false","ZDHHC23"
"619478","1","ZDHHC18","false","ZDHHC18"
"619479","1","NHLRC2","false","NHLRC2"
"619480","1","PRDM16","false","PRDM16"
"619481","1","SLC7A11","false","SLC7A11"
"619482","1","LINC01554","false","LINC01554"
"619483","1","PATL1","false","PATL1"
"619484","1","FBXO22","false","FBXO22"
"619485","1","MTDH","false","MTDH"
"619486","1","SMTN","false","SMTN"
"619487","1","SPTLC2","false","SPTLC2"
"619488","1","LAMB3","false","LAMB3"
"619489","1","HKDC1","false","HKDC1"
"619490","1","ELMO2","false","ELMO2"
"619491","1","DNAJC16","false","DNAJC16"
"619492","1","DGKA","false","DGKA"
"619493","1","CAND2","false","CAND2"
"619494","1","ALDH3B1","false","ALDH3B1"
"619495","1","ABLIM3","false","ABLIM3"
"619496","1","UBE3C","false","UBE3C"
"619497","1","FERMT1","false","FERMT1"
"619498","4","ZNF365","false","ZNF365"
"619499","1","DISC1","false","DISC1"
"619500","1","SHARPIN","false","SHARPIN"
"619501","1","RBCK1","false","RBCK1"
"619502","1","TANK","false","TANK"
"619503","1","TMEM41B","false","TMEM41B"
"619504","1","PSEN2","false","PSEN2"
"619505","1","KLF9","false","KLF9"
"619506","1","TET2","false","TET2"
"619507","1","ARMC12","false","ARMC12"
"619508","1","DNAJC5","false","DNAJC5"
"619509","11","LIFR-AS1","false","LIFR-AS1"
"619510","1","OTUB2","false","OTUB2"
"619511","5","PARP11","false","PARP11"
"619512","1","YOD1","false","YOD1"
"619513","1","USP53","false","USP53"
"619514","1","USP43","false","USP43"
"619515","1","USP37","false","USP37"
"619516","1","USP33","false","USP33"
"619517","1","USP20","false","USP20"
"619518","1","USP18","false","USP18"
"619519","1","USP13","false","USP13"
"619520","1","MBP","false","MBP"
"619521","1","AATF","false","AATF"
"619522","1","KIN","false","KIN"
"619523","1","METTL22","false","METTL22"
"619524","1","ZC3H7A","false","ZC3H7A"
"619525","1","PRC1","false","PRC1"
"619526","1","H2AFZ","false","H2AFZ"
"619527","1","GGA2","false","GGA2"
"619528","7","TREM2","false","TREM2"
"619529","1","ACTC1","false","ACTC1"
"619530","1","CTDP1","false","CTDP1"
"619531","1","ACAT1","false","ACAT1"
"619532","1","ROCK2","false","ROCK2"
"619533","1","ARHGEF11","false","ARHGEF11"
"619534","6","DEPDC1B","false","DEPDC1B"
"619535","1","MYL6B","false","MYL6B"
"619536","1","RC3H2","false","RC3H2"
"619537","1","HMGA2","false","HMGA2"
"619538","1","SIRPA","false","SIRPA"
"619539","1","RPS6KA1","false","RPS6KA1"
"619540","1","METTL14","false","METTL14"
"619541","1","METTL3","false","METTL3"
"619542","2","KIAA1429","false","KIAA1429"
"619543","1","MAML1","false","MAML1"
"619544","1","PLCE1","false","PLCE1"
"619545","1","FLI1","false","FLI1"
"619546","1","CDK5RAP2","false","CDK5RAP2"
"619547","1","AURKAIP1","false","AURKAIP1"
"619548","1","PTRH2","false","PTRH2"
"619549","1","RAB9A","false","RAB9A"
"619550","1","BET1","false","BET1"
"619551","1","TGOLN2","false","TGOLN2"
"619552","1","HIST1H2BB","false","HIST1H2BB"
"619553","3","ADAM12","false","ADAM12"
"619554","1","TMEM173","false","TMEM173"
"619555","1","TFPI2","false","TFPI2"
"619556","1","ZFYVE16","false","ZFYVE16"
"619557","1","SEC24D","false","SEC24D"
"619558","1","NUP88","false","NUP88"
"619559","1","LACTB","false","LACTB"
"619560","1","LRIG3","false","LRIG3"
"619561","11","HNF1A-AS1","false","HNF1A-AS1"
"619562","11","MIR217","false","MIR217"
"619563","11","TTBK2","false","TTBK2"
"619564","1","CNTNAP1","false","CNTNAP1"
"619565","1","TOPBP1","false","TOPBP1"
"619566","1","ZFP36L2","false","ZFP36L2"
"619567","1","VPS45","false","VPS45"
"619568","1","VPS53","false","VPS53"
"619569","1","UBE2J1","false","UBE2J1"
"619570","1","HDAC8","false","HDAC8"
"619571","1","MTF2","false","MTF2"
"619572","1","CHRAC1","false","CHRAC1"
"619573","1","TRAPPC2L","false","TRAPPC2L"
"619574","1","HMGCR","false","HMGCR"
"619575","1","RAB1B","false","RAB1B"
"619576","1","B4GALT3","false","B4GALT3"
"619577","1","GCNT2","false","GCNT2"
"619578","1","ARFGAP2","false","ARFGAP2"
"619579","1","ARL5A","false","ARL5A"
"619580","1","MAN1B1","false","MAN1B1"
"619581","1","SEC31A","false","SEC31A"
"619582","1","SLC39A9","false","SLC39A9"
"619583","1","SEC23IP","false","SEC23IP"
"619584","1","TRAPPC13","false","TRAPPC13"
"619585","1","TRAPPC12","false","TRAPPC12"
"619586","1","GALK1","false","GALK1"
"619587","1","NPR2","false","NPR2"
"619588","1","CAMK2B","false","CAMK2B"
"619589","1","CAMK2A","false","CAMK2A"
"619590","1","CSF3R","false","CSF3R"
"619591","1","NPR1","false","NPR1"
"619592","1","LIG1","false","LIG1"
"619593","1","RPS6KA2","false","RPS6KA2"
"619594","1","ARFGEF2","false","ARFGEF2"
"619595","1","USP49","false","USP49"
"619596","1","RNF144A","false","RNF144A"
"619597","1","MUC4","false","MUC4"
"619598","1","FRS2","false","FRS2"
"619599","1","ISOC2","false","ISOC2"
"619600","1","IL5RA","false","IL5RA"
"619601","1","TSPY1","false","TSPY1"
"619602","1","LMAN2","false","LMAN2"
"619603","1","DCPS","false","DCPS"
"619604","1","ZBTB38","false","ZBTB38"
"619605","2","NUAK1","false","NUAK1"
"619606","1","CSNK2A2","false","CSNK2A2"
"619607","1","LDB3","false","LDB3"
"619608","1","PIP5K1A","false","PIP5K1A"
"619609","1","PAPD4","false","PAPD4"
"619610","1","C15orf57","false","C15orf57"
"619611","1","OGDH","false","OGDH"
"619612","1","ZBTB4","false","ZBTB4"
"619613","1","SNX17","false","SNX17"
"619614","1","VEGFA","false","VEGFA"
"619615","1","PBK","false","PBK"
"619616","1","B4GALT1","false","B4GALT1"
"619617","11","RUNX3","false","RUNX3"
"619618","1","RECQL4","false","RECQL4"
"619619","1","NEDD9","false","NEDD9"
"619620","1","CTDSPL2","false","CTDSPL2"
"619621","1","DHX57","false","DHX57"
"619622","11","KBTBD8","false","KBTBD8"
"619623","1","DNAJA4","false","DNAJA4"
"619624","1","GAPVD1","false","GAPVD1"
"619625","1","TFG","false","TFG"
"619626","1","VPS37C","false","VPS37C"
"619627","1","KIAA0226","false","KIAA0226"
"619628","1","DDX53","false","DDX53"
"619629","1","CD109","false","CD109"
"619630","1","AXL","false","AXL"
"619631","1","PPT1","false","PPT1"
"619632","1","CTNND2","false","CTNND2"
"619633","13","RNF183","false","RNF183"
"619634","1","RNF123","false","RNF123"
"619635","1","MGST2","false","MGST2"
"619636","1","ESR2","false","ESR2"
"619637","3","TIMD4","false","TIMD4"
"619638","1","FGF11","false","FGF11"
"619639","1","ADORA1","false","ADORA1"
"619640","1","ARRDC3","false","ARRDC3"
"619641","12","IRF2BPL","false","IRF2BPL"
"619642","1","GLS2","false","GLS2"
"619643","1","C12orf5","false","C12orf5"
"619644","1","ATG16L1","false","ATG16L1"
"619645","1","SPDL1","false","SPDL1"
"619646","1","FAM188B","false","FAM188B"
"619647","1","CDC34","false","CDC34"
"619648","1","PRKAB2","false","PRKAB2"
"619649","1","EAF2","false","EAF2"
"619650","1","LARP7","false","LARP7"
"619651","1","SOCS2","false","SOCS2"
"619652","1","NKX2-1","false","NKX2-1"
"619653","1","RPTOR","false","RPTOR"
"619654","1","PAF1","false","PAF1"
"619655","1","PIH1D1","false","PIH1D1"
"619656","1","AAR2","false","AAR2"
"619657","1","GID8","false","GID8"
"619658","1","ITPR3","false","ITPR3"
"619659","1","RAD18","false","RAD18"
"619660","1","PYHIN1","false","PYHIN1"
"619661","1","ZNF217","false","ZNF217"
"619662","1","UQCRB","false","UQCRB"
"619663","1","REPS1","false","REPS1"
"619664","1","RNF6","false","RNF6"
"619665","1","RNF138","false","RNF138"
"619666","1","MED9","false","MED9"
"619667","1","APEH","false","APEH"
"619668","1","NSFL1C","false","NSFL1C"
"619669","1","BSG","false","BSG"
"619670","1","SAE1","false","SAE1"
"619671","1","WASF2","false","WASF2"
"619672","1","UGDH","false","UGDH"
"619673","1","GARS","false","GARS"
"619674","1","AGR2","false","AGR2"
"619675","1","SDHB","false","SDHB"
"619676","1","PFDN6","false","PFDN6"
"619677","1","AP3B1","false","AP3B1"
"619678","8","PFDN1","false","PFDN1"
"619679","1","BDH1","false","BDH1"
"619680","1","ACOT7","false","ACOT7"
"619681","1","LBR","false","LBR"
"619682","1","POLE3","false","POLE3"
"619683","2","MAGOHB","false","MAGOHB"
"619684","1","ERLIN1","false","ERLIN1"
"619685","1","MARCKSL1","false","MARCKSL1"
"619686","1","ATXN2L","false","ATXN2L"
"619687","1","MYL12B","false","MYL12B"
"619688","1","LRRFIP2","false","LRRFIP2"
"619689","1","GPC1","false","GPC1"
"619690","1","GFPT1","false","GFPT1"
"619691","1","ABCF3","false","ABCF3"
"619692","1","SEC24B","false","SEC24B"
"619693","1","SPECC1","false","SPECC1"
"619694","2","PPP1R12B","false","PPP1R12B"
"619695","1","CYFIP1","false","CYFIP1"
"619696","1","SIPA1L3","false","SIPA1L3"
"619697","1","KIF22","false","KIF22"
"619698","1","CUX1","false","CUX1"
"619699","1","NT5E","false","NT5E"
"619700","1","NDUFS4","false","NDUFS4"
"619701","1","DAD1","false","DAD1"
"619702","1","UACA","false","UACA"
"619703","1","SPECC1L","false","SPECC1L"
"619704","1","RPL35A","false","RPL35A"
"619705","1","MKI67","false","MKI67"
"619706","1","GANAB","false","GANAB"
"619707","1","PKP3","false","PKP3"
"619708","1","MPRIP","false","MPRIP"
"619709","1","KLC2","false","KLC2"
"619710","1","MTHFD1","false","MTHFD1"
"619711","4","CBFB","false","CBFB"
"619712","1","VRK3","false","VRK3"
"619713","1","TMOD3","false","TMOD3"
"619714","1","WWP2","false","WWP2"
"619715","1","PSMB6","false","PSMB6"
"619716","1","MYO5B","false","MYO5B"
"619717","1","LMO7","false","LMO7"
"619718","1","ADSL","false","ADSL"
"619719","1","PPIE","false","PPIE"
"619720","1","HNF1B","false","HNF1B"
"619721","1","PTMA","false","PTMA"
"619722","1","NUDC","false","NUDC"
"619723","1","CCDC120","false","CCDC120"
"619724","1","TBX3","false","TBX3"
"619725","1","KIF5B","false","KIF5B"
"619726","1","LAD1","false","LAD1"
"619727","1","HDLBP","false","HDLBP"
"619728","1","EIF6","false","EIF6"
"619729","1","MYH14","false","MYH14"
"619730","5","PLEKHA6","false","PLEKHA6"
"619731","1","POLDIP3","false","POLDIP3"
"619732","1","LZTS2","false","LZTS2"
"619733","5","TCF7","false","TCF7"
"619734","1","CRYL1","false","CRYL1"
"619735","1","EGLN2","false","EGLN2"
"619736","1","NEURL4","false","NEURL4"
"619737","2","KAL1","false","KAL1"
"619738","1","BMPR1A","false","BMPR1A"
"619739","1","DCAF11","false","DCAF11"
"619740","1","ZBTB49","false","ZBTB49"
"619741","1","HIRA","false","HIRA"
"619742","1","LAMP1","false","LAMP1"
"619743","1","PPP4R2","false","PPP4R2"
"619744","1","TPTE","false","TPTE"
"619745","1","SPOP","false","SPOP"
"619746","1","MED12","false","MED12"
"619747","1","TRIM14","false","TRIM14"
"619748","1","EGLN3","false","EGLN3"
"619749","1","HIF1AN","false","HIF1AN"
"619750","1","PHC3","false","PHC3"
"619751","1","PSMD8","false","PSMD8"
"619752","1","PSMD3","false","PSMD3"
"619753","1","PSMC2","false","PSMC2"
"619754","1","PSMC4","false","PSMC4"
"619755","1","HCFC2","false","HCFC2"
"619756","1","PTPLAD1","false","PTPLAD1"
"619757","1","KCTD12","false","KCTD12"
"619758","1","SOX3","false","SOX3"
"619759","1","ZNF598","false","ZNF598"
"619760","1","MAP2K6","false","MAP2K6"
"619761","1","GRM1","false","GRM1"
"619762","1","ABCB5","false","ABCB5"
"619763","1","TTYH2","false","TTYH2"
"619764","1","CLEC14A","false","CLEC14A"
"619765","1","RASSF1","false","RASSF1"
"619766","1","TEAD2","false","TEAD2"
"619767","1","TSC1","false","TSC1"
"619768","1","KDELR2","false","KDELR2"
"619769","1","FGFR4","false","FGFR4"
"619770","1","ARNT","false","ARNT"
"619771","1","LRR1","false","LRR1"
"619772","1","NDRG4","false","NDRG4"
"619773","1","SEPT4","false","SEPT4"
"619774","1","MIR451A","false","MIR451A"
"619775","1","MIR429","false","MIR429"
"619776","1","MIR363","false","MIR363"
"619777","1","MIR222","false","MIR222"
"619778","1","MIR214","false","MIR214"
"619779","1","MIR206","false","MIR206"
"619780","1","MIR205","false","MIR205"
"619781","1","MIR200C","false","MIR200C"
"619782","1","MIR200B","false","MIR200B"
"619783","1","MIR200A","false","MIR200A"
"619784","1","MIR199A2","false","MIR199A2"
"619785","1","MIR199A1","false","MIR199A1"
"619786","1","MIR155","false","MIR155"
"619787","1","MIR145","false","MIR145"
"619788","1","MIR143","false","MIR143"
"619789","1","MIR141","false","MIR141"
"619790","1","MIR140","false","MIR140"
"619791","1","MIR138-2","false","MIR138-2"
"619792","1","MIR138-1","false","MIR138-1"
"619793","1","MIR128-2","false","MIR128-2"
"619794","1","MIR128-1","false","MIR128-1"
"619795","1","MIR122","false","MIR122"
"619796","1","MIR107","false","MIR107"
"619797","1","MIR106B","false","MIR106B"
"619798","1","MIR106A","false","MIR106A"
"619799","1","MIR93","false","MIR93"
"619800","1","MIR92A2","false","MIR92A2"
"619801","1","MIR92A1","false","MIR92A1"
"619802","1","MIR34C","false","MIR34C"
"619803","1","MIR34B","false","MIR34B"
"619804","1","MIR34A","false","MIR34A"
"619805","1","MIR31","false","MIR31"
"619806","1","MIR29C","false","MIR29C"
"619807","1","MIR29B2","false","MIR29B2"
"619808","1","MIR29B1","false","MIR29B1"
"619809","1","MIR29A","false","MIR29A"
"619810","1","MIR25","false","MIR25"
"619811","1","MIR21","false","MIR21"
"619812","1","MIR20B","false","MIR20B"
"619813","1","MIR20A","false","MIR20A"
"619814","1","MIR19B2","false","MIR19B2"
"619815","1","MIR19B1","false","MIR19B1"
"619816","1","MIR18B","false","MIR18B"
"619817","1","MIR18A","false","MIR18A"
"619818","1","MIR17","false","MIR17"
"619819","1","MIR16-2","false","MIR16-2"
"619820","1","MIR16-1","false","MIR16-1"
"619821","1","MIR15B","false","MIR15B"
"619822","1","MIR15A","false","MIR15A"
"619823","1","MIR10B","false","MIR10B"
"619824","1","MIR9-3","false","MIR9-3"
"619825","1","MIR9-2","false","MIR9-2"
"619826","1","MIR9-1","false","MIR9-1"
"619827","1","MIR7-3","false","MIR7-3"
"619828","1","MIR7-2","false","MIR7-2"
"619829","1","MIR7-1","false","MIR7-1"
"619830","1","MIR1-2","false","MIR1-2"
"619831","1","MIR1-1","false","MIR1-1"
"619832","1","MIR98","false","MIR98"
"619833","1","MIRLET7G","false","MIRLET7G"
"619834","1","MIRLET7F2","false","MIRLET7F2"
"619835","1","MIRLET7F1","false","MIRLET7F1"
"619836","1","MIRLET7E","false","MIRLET7E"
"619837","1","MIRLET7D","false","MIRLET7D"
"619838","1","MIRLET7C","false","MIRLET7C"
"619839","1","MIRLET7A3","false","MIRLET7A3"
"619840","1","MIRLET7A2","false","MIRLET7A2"
"619841","1","MIRLET7A1","false","MIRLET7A1"
"619842","1","USP3","false","USP3"
"619843","1","ULK1","false","ULK1"
"619844","1","UBE2J2","false","UBE2J2"
"619845","1","HPN","false","HPN"
"619846","1","DCAF4L2","false","DCAF4L2"
"619847","1","DAG1","false","DAG1"
"619848","1","RMND5A","false","RMND5A"
"619849","1","MAEA","false","MAEA"
"619850","1","DLG1","false","DLG1"
"619851","1","MPP5","false","MPP5"
"619852","1","RAPGEF6","false","RAPGEF6"
"619853","2","INADL","false","INADL"
"619854","1","CIT","false","CIT"
"619855","1","MTF1","false","MTF1"
"619856","1","TES","false","TES"
"619857","1","TRIM45","false","TRIM45"
"619858","1","HEY1","false","HEY1"
"619859","1","PTPN2","false","PTPN2"
"619860","1","SERF2","false","SERF2"
"619861","1","RNASEH2B","false","RNASEH2B"
"619862","1","MAGEA8","false","MAGEA8"
"619863","18","KRTAP10-7","false","KRTAP10-7"
"619864","18","KRTAP10-5","false","KRTAP10-5"
"619865","18","KRTAP10-4","false","KRTAP10-4"
"619866","18","KRTAP10-1","false","KRTAP10-1"
"619867","1","KPNA5","false","KPNA5"
"619868","4","HMBOX1","false","HMBOX1"
"619869","1","FAM9B","false","FAM9B"
"619870","1","CCDC33","false","CCDC33"
"619871","1","ZNF839","false","ZNF839"
"619872","18","ZNF679","false","ZNF679"
"619873","1","STARD10","false","STARD10"
"619874","1","SLC9A9","false","SLC9A9"
"619875","1","ACKR3","false","ACKR3"
"619876","1","CETP","false","CETP"
"619877","1","ZUFSP","false","ZUFSP"
"619878","1","ZNF687","false","ZNF687"
"619879","1","SIX2","false","SIX2"
"619880","1","RBM26","false","RBM26"
"619881","1","PTP4A3","false","PTP4A3"
"619882","1","MAF1","false","MAF1"
"619883","1","EXOC2","false","EXOC2"
"619884","1","EFHC2","false","EFHC2"
"619885","14","CCNDBP1","false","CCNDBP1"
"619886","4","ZGRF1","false","ZGRF1"
"619887","1","ANAPC15","false","ANAPC15"
"619888","12","AZIN1","false","AZIN1"
"619889","1","ASPRV1","false","ASPRV1"
"619890","1","RGS2","false","RGS2"
"619891","1","GPNMB","false","GPNMB"
"619892","1","LINC01139","false","LINC01139"
"619893","1","FOXA1","false","FOXA1"
"619894","1","RBPJ","false","RBPJ"
"619895","1","SOAT1","false","SOAT1"
"619896","1","PDHA1","false","PDHA1"
"619897","1","DLST","false","DLST"
"619898","1","COX15","false","COX15"
"619899","1","COQ2","false","COQ2"
"619900","1","DACH1","false","DACH1"
"619901","1","SPTA1","false","SPTA1"
"619902","1","USP44","false","USP44"
"619903","1","TRIM37","false","TRIM37"
"619904","1","PIK3CA","false","PIK3CA"
"619905","1","MTNR1A","false","MTNR1A"
"619906","1","FANCD2","false","FANCD2"
"619907","1","RMDN3","false","RMDN3"
"619908","5","FANCE","false","FANCE"
"619909","1","TCTEX1D2","false","TCTEX1D2"
"619910","16","DFNB31","false","DFNB31"
"619911","4","SPATA7","false","SPATA7"
"619912","1","NUP160","false","NUP160"
"619913","1","CTSA","false","CTSA"
"619914","6","INPP5E","false","INPP5E"
"619915","1","AIPL1","false","AIPL1"
"619916","6","OSBPL6","false","OSBPL6"
"619917","6","DENND4A","false","DENND4A"
"619918","6","STARD13","false","STARD13"
"619919","6","SH3RF3","false","SH3RF3"
"619920","6","MELK","false","MELK"
"619921","6","NAV1","false","NAV1"
"619922","6","KIF1C","false","KIF1C"
"619923","6","FAM110A","false","FAM110A"
"619924","6","RALGPS2","false","RALGPS2"
"619925","6","PHLDB2","false","PHLDB2"
"619926","6","RASAL2","false","RASAL2"
"619927","6","KIAA1804","false","KIAA1804"
"619928","6","TIAM1","false","TIAM1"
"619929","6","LPIN3","false","LPIN3"
"619930","6","ANKRD34A","false","ANKRD34A"
"619931","6","FAM53C","false","FAM53C"
"619932","6","CAMSAP2","false","CAMSAP2"
"619933","6","FAM110B","false","FAM110B"
"619934","6","NADK","false","NADK"
"619935","6","CDK16","false","CDK16"
"619936","6","CDC25B","false","CDC25B"
"619937","6","AGAP1","false","AGAP1"
"619938","6","MAPKAP1","false","MAPKAP1"
"619939","6","SYDE1","false","SYDE1"
"619940","1","LAS1L","false","LAS1L"
"619941","6","ZNF638","false","ZNF638"
"619942","6","DCLK1","false","DCLK1"
"619943","6","TESK2","false","TESK2"
"619944","1","GLB1","false","GLB1"
"619945","6","DENND4C","false","DENND4C"
"619946","6","PPM1H","false","PPM1H"
"619947","1","NUDT5","false","NUDT5"
"619948","6","SIPA1L1","false","SIPA1L1"
"619949","6","RTKN","false","RTKN"
"619950","6","SRGAP2","false","SRGAP2"
"619951","6","SH3PXD2A","false","SH3PXD2A"
"619952","6","DENND1A","false","DENND1A"
"619953","6","CGN","false","CGN"
"619954","6","GIGYF1","false","GIGYF1"
"619955","6","ZBTB21","false","ZBTB21"
"619956","6","KIF13B","false","KIF13B"
"619957","6","KCTD3","false","KCTD3"
"619958","1","SUCLG1","false","SUCLG1"
"619959","1","KDR","false","KDR"
"619960","1","OLIG2","false","OLIG2"
"619961","1","STYX","false","STYX"
"619962","1","DUSP19","false","DUSP19"
"619963","1","PPP3CB","false","PPP3CB"
"619964","1","RAB31","false","RAB31"
"619965","1","HR","false","HR"
"619966","1","TENC1","false","TENC1"
"619967","1","ZNF764","false","ZNF764"
"619968","9","MBOAT7","false","MBOAT7"
"619969","10","GM2A","false","GM2A"
"619970","1","JMJD6","false","JMJD6"
"619971","14","CRTAC1","false","CRTAC1"
"619972","5","OAF","false","OAF"
"619973","1","HAO2","false","HAO2"
"619974","1","NMUR2","false","NMUR2"
"619975","1","KLHL42","false","KLHL42"
"619976","1","GOLPH3","false","GOLPH3"
"619977","5","SLAMF7","false","SLAMF7"
"619978","1","CTH","false","CTH"
"619979","1","MRAP2","false","MRAP2"
"619980","1","DSCC1","false","DSCC1"
"619981","1","H2AFY2","false","H2AFY2"
"619982","1","RORC","false","RORC"
"619983","1","PRRC1","false","PRRC1"
"619984","1","ZNF644","false","ZNF644"
"619985","10","CST4","false","CST4"
"619986","1","PRSS2","false","PRSS2"
"619987","1","NCCRP1","false","NCCRP1"
"619988","1","KIAA1671","false","KIAA1671"
"619989","1","PPAN","false","PPAN"
"619990","1","AZGP1","false","AZGP1"
"619991","4","CCDC107","false","CCDC107"
"619992","14","NELL2","false","NELL2"
"619993","1","POLD2","false","POLD2"
"619994","1","VAMP2","false","VAMP2"
"619995","1","GPD1L","false","GPD1L"
"619996","1","SMG8","false","SMG8"
"619997","19","FAM26E","false","FAM26E"
"619998","1","PCDHB16","false","PCDHB16"
"619999","1","PCDHB11","false","PCDHB11"
"620000","1","SPRYD4","false","SPRYD4"
"620001","9","ATE1","false","ATE1"
"620002","9","ABCB8","false","ABCB8"
"620003","1","TRPC4AP","false","TRPC4AP"
"620004","1","HOXD13","false","HOXD13"
"620005","1","FTO","false","FTO"
"620006","2","TMED7","false","TMED7"
"620007","1","UBAC1","false","UBAC1"
"620008","1","PLEKHO1","false","PLEKHO1"
"620009","1","EPB41L5","false","EPB41L5"
"620010","1","TMEM43","false","TMEM43"
"620011","1","FKBP9","false","FKBP9"
"620012","1","ZNF512","false","ZNF512"
"620013","1","SUPT4H1","false","SUPT4H1"
"620014","1","FGF8","false","FGF8"
"620015","1","CPM","false","CPM"
"620016","12","MKX","false","MKX"
"620017","1","NKAP","false","NKAP"
"620018","1","NDC1","false","NDC1"
"620019","1","LRP5","false","LRP5"
"620020","1","LMLN","false","LMLN"
"620021","1","HIST1H1E","false","HIST1H1E"
"620022","4","CAPNS2","false","CAPNS2"
"620023","1","CALML3","false","CALML3"
"620024","1","PTPN9","false","PTPN9"
"620025","1","FBXO46","false","FBXO46"
"620026","1","CCDC59","false","CCDC59"
"620027","1","RELB","false","RELB"
"620028","1","POGLUT1","false","POGLUT1"
"620029","1","LRRIQ1","false","LRRIQ1"
"620030","1","EGFL7","false","EGFL7"
"620031","1","FRA10AC1","false","FRA10AC1"
"620032","1","RBM34","false","RBM34"
"620033","1","PIP4K2A","false","PIP4K2A"
"620034","1","SCGB1D4","false","SCGB1D4"
"620035","1","RPL36AL","false","RPL36AL"
"620036","1","RRS1","false","RRS1"
"620037","1","SCGB1D1","false","SCGB1D1"
"620038","1","PPIG","false","PPIG"
"620039","1","AHNAK2","false","AHNAK2"
"620040","1","ZNF865","false","ZNF865"
"620041","1","ZCCHC17","false","ZCCHC17"
